Fecha,cantidad_servicios,tiempo_asignacion_prom,tiempo_arribo_prom,tiempo_respuesta_prom,Cantidad Camb.Color,Cantidad Reclamos,Cantidad Rechazos Internac.,Ciclo Vida_ADULTO MAY,Ciclo Vida_NEONATAL,Ciclo Vida_PEDIATRICO,Sexo_F,Sexo_M,Zona Inicial_INTERIOR,Zona Inicial_NOROESTE,Zona Inicial_NORTE,Zona Inicial_OESTE,Zona Inicial_SUR,Zona Inicial_Z-CHACO,Zona Inicial_Z-CORDOBA,Zona Inicial_Z-CORRIENTES,Zona Inicial_Z-ENTRE RIOS,Zona Inicial_Z-MENDOZA,Zona Inicial_Z-RIO NEGRO,Zona Inicial_Z-SALTA,Zona Inicial_Z-SAN JUAN,Zona Inicial_Z-SAN LUIS,Zona Inicial_Z-SANTA FE,Zona Inicial_Z-SANTIAGO DEL ESTERO,Zona Inicial_Z-TUCUMAN,Provincia_CAPITAL FEDERAL,Provincia_CHACO,Provincia_CONURBANO,Provincia_CORDOBA,Provincia_CORRIENTES,Provincia_ENTRE RIOS,Provincia_MENDOZA,Provincia_RIO NEGRO,Provincia_SALTA,Provincia_SAN JUAN,Provincia_SAN LUIS,Provincia_SANTA FE,Provincia_SANTIAGO DEL ESTERO,Provincia_TUCUMAN
2023-01-08,7,0 days 00:11:34.428571428,0 days 01:20:25,0 days 01:34:03.571428571,0.0,1.0,0.0,1,0,1,3,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0
2023-01-09,13,0 days 00:20:39.230769230,0 days 02:14:48.384615384,0 days 02:37:44.153846153,0.0,2.0,0.0,6,0,1,10,3,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0
2023-01-10,18,0 days 01:07:17.111111111,0 days 04:04:18.166666666,0 days 05:18:20.944444444,1.0,4.0,0.0,4,0,2,10,8,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,5,0,0,0,0,0,0,0,0,0,0,0
2023-01-11,10,0 days 00:27:28.100000,0 days 01:22:09.500000,0 days 01:51:53.600000,3.0,0.0,0.0,3,0,2,6,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0
2023-01-12,11,0 days 00:06:07,0 days 02:56:04.545454545,0 days 03:04:25.272727272,0.0,0.0,0.0,5,0,1,6,5,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0
2023-01-13,17,0 days 00:25:10.411764705,0 days 04:03:26.470588235,0 days 04:32:35.764705882,0.0,1.0,0.0,5,0,1,9,8,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,0,0,0,0
2023-01-14,8,0 days 00:11:17.750000,0 days 00:52:08.625000,0 days 01:14:40.875000,2.0,0.0,0.0,2,0,2,3,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0
2023-01-15,5,0 days 00:01:47.800000,0 days 03:17:40.400000,0 days 03:21:50.200000,0.0,1.0,0.0,1,0,1,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-01-16,20,0 days 00:18:21.950000,0 days 02:35:07.750000,0 days 03:20:41.600000,2.0,0.0,0.0,7,0,3,12,8,0,0,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,0,0,0,0
2023-01-17,17,0 days 00:23:22.411764705,0 days 02:57:10.529411764,0 days 03:47:08.411764705,0.0,3.0,0.0,1,0,3,9,8,0,2,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0
2023-01-18,14,0 days 00:35:17.642857142,0 days 02:27:48.857142857,0 days 03:22:28.500000,0.0,0.0,0.0,2,0,4,5,9,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0
2023-01-19,9,0 days 00:17:59.111111111,0 days 02:03:52,0 days 02:28:06.222222222,0.0,0.0,0.0,2,0,1,6,3,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0
2023-01-20,11,0 days 00:05:26.090909090,0 days 01:29:04.363636363,0 days 01:36:57.272727272,1.0,0.0,0.0,3,0,4,8,3,1,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0
2023-01-21,11,0 days 00:07:09.090909090,0 days 02:06:25.818181818,0 days 02:15:52,1.0,2.0,0.0,4,0,4,4,7,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0
2023-01-22,14,0 days 01:43:36.785714285,0 days 02:59:20.642857142,0 days 04:44:36.357142857,2.0,1.0,0.0,4,0,4,10,4,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,0,0,0,0
2023-01-23,19,0 days 00:15:14.421052631,0 days 01:41:44.052631578,0 days 02:12:21.157894736,0.0,0.0,0.0,3,0,5,11,8,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0
2023-01-24,22,0 days 00:40:10.363636363,0 days 01:58:22.909090909,0 days 03:31:04,3.0,6.0,0.0,7,0,6,11,11,1,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,14,0,7,0,0,0,0,0,0,0,0,0,0,0
2023-01-25,20,0 days 00:17:08.500000,0 days 02:26:26.800000,0 days 02:45:57.300000,3.0,2.0,0.0,4,0,4,9,11,0,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,12,0,8,0,0,0,0,0,0,0,0,0,0,0
2023-01-26,19,0 days 00:15:58.894736842,0 days 02:00:39.473684210,0 days 02:45:45,1.0,0.0,0.0,4,0,6,8,11,0,1,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,13,0,0,0,0,0,0,0,0,0,0,0
2023-01-27,13,0 days 00:53:36.538461538,0 days 00:59:22.076923076,0 days 02:29:30.769230769,4.0,1.0,0.0,2,0,0,10,3,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0
2023-01-28,9,0 days 00:06:49.444444444,0 days 01:03:49.888888888,0 days 01:15:39.111111111,0.0,1.0,0.0,4,0,2,6,3,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0
2023-01-29,10,0 days 00:51:25.700000,0 days 01:05:42.100000,0 days 01:58:40,0.0,1.0,0.0,4,0,1,8,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0
2023-01-30,25,0 days 00:53:13.160000,0 days 03:29:13,0 days 02:55:13.960000,1.0,6.0,0.0,6,0,4,22,3,0,2,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,14,0,11,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,22,0 days 00:12:33.681818181,0 days 02:42:53.272727272,0 days 02:44:09.227272727,0.0,4.0,0.0,5,0,6,9,13,2,0,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,11,0,0,0,0,0,0,0,0,0,0,0
2023-02-01,21,0 days 00:09:49.333333333,0 days 03:54:12.761904761,0 days 04:06:24.428571428,0.0,4.0,0.0,6,0,8,13,8,0,0,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,11,0,10,0,0,0,0,0,0,0,0,0,0,0
2023-02-02,16,0 days 00:16:07,0 days 01:44:47.937500,0 days 02:02:48.125000,0.0,0.0,0.0,2,0,3,9,7,0,1,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0
2023-02-03,15,0 days 00:09:45.200000,0 days 03:17:10,0 days 03:28:49.200000,2.0,3.0,0.0,2,0,6,9,6,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,0,0,0
2023-02-04,10,0 days 00:06:45.700000,0 days 01:17:05.700000,0 days 01:26:20,1.0,0.0,0.0,3,0,3,6,4,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0
2023-02-05,12,0 days 00:06:33.750000,0 days 02:34:47.916666666,0 days 02:43:41.583333333,3.0,2.0,0.0,1,0,3,5,7,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0
2023-02-06,33,0 days 00:08:42.151515151,0 days 02:42:50.090909090,0 days 02:54:17.242424242,2.0,1.0,0.0,3,0,14,17,16,1,0,8,5,6,0,0,0,0,0,0,0,0,0,0,0,0,13,0,18,0,0,0,0,0,0,0,0,0,0,0
2023-02-07,16,0 days 00:21:23.562500,0 days 03:04:50.187500,0 days 03:30:56.687500,0.0,8.0,0.0,3,0,3,9,7,2,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0
2023-02-08,21,0 days 00:13:44.809523809,0 days 01:38:12.428571428,0 days 01:55:32.761904761,1.0,0.0,0.0,4,0,2,13,8,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,0,0,0,0,0,0
2023-02-09,17,0 days 00:10:58.647058823,0 days 03:49:07.823529411,0 days 04:01:45.764705882,1.0,1.0,0.0,1,0,5,12,5,0,1,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0
2023-02-10,14,0 days 00:08:49.785714285,0 days 02:38:51.571428571,0 days 02:49:19.785714285,1.0,1.0,0.0,2,0,5,8,6,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,0,0,0,0
2023-02-11,19,0 days 00:09:27.315789473,0 days 02:18:21.263157894,0 days 02:29:55.315789473,2.0,1.0,0.0,3,0,5,13,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,13,0,6,0,0,0,0,0,0,0,0,0,0,0
2023-02-12,9,0 days 01:26:23.666666666,0 days 03:12:09.666666666,0 days 02:46:19.666666666,0.0,2.0,0.0,1,0,4,3,6,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0
2023-02-13,28,0 days 00:17:52.928571428,0 days 03:05:27.250000,0 days 04:25:14.357142857,0.0,4.0,0.0,5,0,9,15,13,1,0,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,14,0,11,0,0,0,0,0,0,0,0,0,0,0
2023-02-14,25,0 days 00:16:45,0 days 02:11:12.120000,0 days 03:15:03.400000,3.0,5.0,0.0,5,0,7,14,11,0,1,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,14,0,0,0,0,0,0,0,0,0,0,0
2023-02-15,17,0 days 00:14:44.117647058,0 days 02:14:15.470588235,0 days 02:38:30.705882352,0.0,2.0,0.0,5,0,6,9,8,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,0,0,0,0
2023-02-16,21,0 days 00:14:21.666666666,0 days 02:09:42.380952380,0 days 02:27:25.380952380,1.0,3.0,2.0,4,0,11,12,9,0,0,2,3,3,0,1,0,0,0,0,0,0,0,0,0,0,12,0,8,1,0,0,0,0,0,0,0,0,0,0
2023-02-17,20,0 days 00:05:47.300000,0 days 03:40:01.850000,0 days 03:47:54.900000,0.0,3.0,0.0,2,0,9,9,11,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,14,0,6,0,0,0,0,0,0,0,0,0,0,0
2023-02-18,17,0 days 00:12:42.117647058,0 days 03:04:22.294117647,0 days 03:08:50.705882352,0.0,2.0,0.0,5,0,7,10,7,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,6,0,0,0,0,0,0,0,0,0,0,0
2023-02-19,16,0 days 00:03:16.312500,0 days 01:37:58.875000,0 days 01:43:03.562500,0.0,0.0,0.0,3,0,3,7,9,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,0,0,0,0
2023-02-20,16,0 days 00:09:37.750000,0 days 01:33:49.937500,0 days 01:46:11.437500,0.0,2.0,0.0,6,0,4,10,6,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,0,0,0,0
2023-02-21,28,0 days 00:07:29.678571428,0 days 01:31:13.321428571,0 days 01:40:19.678571428,0.0,1.0,0.0,6,0,7,18,10,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,19,0,9,0,0,0,0,0,0,0,0,0,0,0
2023-02-22,27,0 days 00:08:11.555555555,0 days 04:06:10.518518518,0 days 04:17:40.925925925,2.0,6.0,0.0,4,0,9,18,9,1,3,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,12,0,11,0,0,0,0,0,0,0,0,0,0,0
2023-02-23,17,0 days 00:11:00.117647058,0 days 02:40:43.470588235,0 days 02:54:16.529411764,0.0,0.0,0.0,3,0,1,7,10,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0
2023-02-24,18,0 days 00:18:18,0 days 02:38:33.166666666,0 days 02:59:42.166666666,0.0,2.0,0.0,2,0,2,11,7,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,13,0,5,0,0,0,0,0,0,0,0,0,0,0
2023-02-25,15,0 days 00:05:48.533333333,0 days 03:22:26.066666666,0 days 03:30:49.133333333,2.0,0.0,0.0,5,0,6,10,5,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0
2023-02-26,13,0 days 00:03:24.461538461,0 days 02:24:47,0 days 02:30:24.615384615,0.0,0.0,0.0,2,0,4,8,5,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0
2023-02-27,25,0 days 00:16:56.200000,0 days 02:52:49.520000,0 days 03:11:57.720000,2.0,1.0,0.0,6,0,2,20,5,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,0,6,0,0,0,0,0,0,0,0,0,0,0
2023-02-28,22,0 days 00:15:20.636363636,0 days 02:44:21.318181818,0 days 03:02:07.727272727,2.0,3.0,0.0,5,0,3,15,7,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,6,0,0,0,0,0,0,0,0,0,0,0
2023-03-01,28,0 days 01:18:10.142857142,0 days 02:53:52.500000,0 days 03:22:57.250000,0.0,1.0,0.0,2,0,6,13,15,0,2,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0
2023-03-02,15,0 days 00:18:03.066666666,0 days 02:15:05.333333333,0 days 02:35:22.266666666,0.0,1.0,0.0,2,0,5,8,7,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0
2023-03-03,19,0 days 00:11:08.421052631,0 days 02:36:52.894736842,0 days 02:50:07.894736842,0.0,6.0,0.0,4,0,7,13,6,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,6,0,0,0,0,0,0,0,0,0,0,0
2023-03-04,21,0 days 00:17:48.571428571,0 days 01:19:10.095238095,0 days 01:38:20.619047619,0.0,2.0,0.0,8,0,4,12,9,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,18,0,3,0,0,0,0,0,0,0,0,0,0,0
2023-03-05,18,0 days 00:21:06.944444444,0 days 01:30:32.666666666,0 days 01:52:51.277777777,2.0,0.0,0.0,4,0,4,11,7,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,11,0,7,0,0,0,0,0,0,0,0,0,0,0
2023-03-06,34,0 days 00:23:07.647058823,0 days 02:40:09.705882352,0 days 03:05:27.029411764,0.0,6.0,0.0,7,0,3,19,15,0,3,6,4,5,0,0,0,0,0,0,0,0,0,0,0,0,16,0,18,0,0,0,0,0,0,0,0,0,0,0
2023-03-07,32,0 days 00:28:52.812500,0 days 03:22:51.062500,0 days 03:54:45.312500,4.0,3.0,0.0,2,0,11,13,19,0,1,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0
2023-03-08,31,0 days 00:13:59.322580645,0 days 02:38:57.258064516,0 days 02:55:46.870967741,2.0,6.0,0.0,4,0,5,16,15,0,0,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,13,0,18,0,0,0,0,0,0,0,0,0,0,0
2023-03-09,22,0 days 00:33:31.909090909,0 days 03:37:21.318181818,0 days 04:12:55.636363636,0.0,5.0,0.0,5,0,5,14,8,0,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,8,0,0,0,0,0,0,0,0,0,0,0
2023-03-10,25,0 days 00:32:25.040000,0 days 03:09:01.600000,0 days 03:43:32.200000,1.0,7.0,0.0,2,0,13,16,9,0,0,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,14,0,11,0,0,0,0,0,0,0,0,0,0,0
2023-03-11,18,0 days 00:05:46.888888888,0 days 01:54:10.555555555,0 days 02:01:51.944444444,1.0,0.0,0.0,8,0,7,13,5,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,14,0,4,0,0,0,0,0,0,0,0,0,0,0
2023-03-12,17,0 days 00:13:08.705882352,0 days 04:33:12,0 days 04:04:32.470588235,0.0,0.0,0.0,3,0,6,8,9,0,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0
2023-03-13,28,0 days 00:56:54.500000,0 days 03:24:32.392857142,0 days 04:41:45.250000,1.0,4.0,0.0,5,0,10,21,7,0,2,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,11,0,17,0,0,0,0,0,0,0,0,0,0,0
2023-03-14,26,0 days 00:22:28.346153846,0 days 04:49:01.269230769,0 days 04:23:08.230769230,0.0,6.0,0.0,1,0,8,13,13,0,4,6,7,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,18,0,0,0,0,0,0,0,0,0,0,0
2023-03-15,30,0 days 00:12:37.066666666,0 days 03:13:07.033333333,0 days 04:25:04.233333333,2.0,1.0,0.0,3,0,7,14,16,0,1,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,14,0,16,0,0,0,0,0,0,0,0,0,0,0
2023-03-16,36,0 days 00:33:15.305555555,0 days 02:45:20.222222222,0 days 03:20:13.111111111,2.0,7.0,0.0,5,0,13,21,15,2,2,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,20,0,14,0,0,0,0,0,0,0,0,0,0,0
2023-03-17,21,0 days 00:11:17.904761904,0 days 02:33:31.095238095,0 days 02:47:53,0.0,0.0,0.0,1,0,8,11,10,1,0,5,2,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,14,0,0,0,0,0,0,0,0,0,0,0
2023-03-18,22,0 days 00:15:11.818181818,0 days 02:19:46.772727272,0 days 02:36:41.545454545,0.0,1.0,0.0,5,0,6,15,7,0,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,10,0,0,0,0,0,0,0,0,0,0,0
2023-03-19,32,0 days 00:04:04.343750,0 days 01:39:55.843750,0 days 01:45:41.593750,1.0,0.0,0.0,5,0,13,18,14,0,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,24,0,8,0,0,0,0,0,0,0,0,0,0,0
2023-03-20,29,0 days 00:13:38,0 days 04:07:23.551724137,0 days 05:42:57.379310344,0.0,3.0,0.0,5,0,13,15,14,0,0,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,11,0,17,0,0,0,0,0,0,0,0,0,0,0
2023-03-21,29,0 days 00:47:44.689655172,0 days 02:29:44.482758620,0 days 04:10:50,4.0,3.0,0.0,2,0,10,17,12,0,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,20,0,9,0,0,0,0,0,0,0,0,0,0,0
2023-03-22,38,0 days 00:09:34.078947368,0 days 03:02:28.736842105,0 days 03:14:37.421052631,2.0,5.0,0.0,6,0,13,26,12,0,2,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,28,0,10,0,0,0,0,0,0,0,0,0,0,0
2023-03-23,24,0 days 00:24:56.375000,0 days 03:28:39.125000,0 days 03:55:58.916666666,2.0,3.0,0.0,6,0,7,14,10,0,0,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,13,0,11,0,0,0,0,0,0,0,0,0,0,0
2023-03-24,11,0 days 00:09:06.181818181,0 days 01:27:24.909090909,0 days 01:39:08.818181818,0.0,0.0,0.0,3,0,2,7,4,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0
2023-03-25,30,0 days 00:08:29.100000,0 days 02:51:31.633333333,0 days 02:32:22.833333333,2.0,1.0,0.0,7,0,12,17,13,0,3,2,5,2,0,0,0,0,1,0,0,0,0,0,0,0,17,0,12,0,0,0,1,0,0,0,0,0,0,0
2023-03-26,19,0 days 01:03:52.473684210,0 days 03:07:53.105263157,0 days 04:14:12.526315789,3.0,1.0,0.0,5,0,8,8,11,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,8,0,0,0,0,0,0,0,0,0,0,0
2023-03-27,39,0 days 00:28:58.769230769,0 days 03:19:45.487179487,0 days 03:50:52.743589743,1.0,4.0,0.0,5,0,10,19,20,0,1,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,25,0,14,0,0,0,0,0,0,0,0,0,0,0
2023-03-28,37,0 days 00:39:17.486486486,0 days 03:21:55.945945945,0 days 04:31:06.540540540,6.0,8.0,0.0,5,0,7,25,12,0,2,7,3,6,0,0,0,0,0,0,0,0,0,0,0,0,19,0,17,0,0,0,0,0,0,0,0,0,0,0
2023-03-29,45,0 days 00:27:51.333333333,0 days 03:03:34.155555555,0 days 03:34:17.933333333,2.0,6.0,0.0,7,0,16,17,28,0,0,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,33,0,12,0,0,0,0,0,0,0,0,0,0,0
2023-03-30,33,0 days 00:55:06.303030303,0 days 03:52:50.575757575,0 days 04:49:36.727272727,0.0,5.0,0.0,4,0,11,22,11,0,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,25,0,8,0,0,0,0,0,0,0,0,0,0,0
2023-03-31,27,0 days 01:05:28.962962962,0 days 04:21:12.925925925,0 days 04:10:21.333333333,0.0,10.0,0.0,4,0,8,12,15,2,2,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,0,16,0,0,0,0,0,0,0,0,0,0,0
2023-04-01,26,0 days 00:09:01.461538461,0 days 02:58:05.346153846,0 days 03:04:46.423076923,2.0,5.0,0.0,5,0,9,9,17,0,0,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,10,0,0,0,0,0,0,0,0,0,0,0
2023-04-02,33,0 days 00:46:42.666666666,0 days 03:48:17.818181818,0 days 03:59:11.606060606,0.0,1.0,0.0,6,0,16,21,12,0,1,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,21,0,12,0,0,0,0,0,0,0,0,0,0,0
2023-04-03,55,0 days 00:40:04.254545454,0 days 03:53:46.400000,0 days 04:36:32.872727272,4.0,8.0,0.0,2,0,23,28,27,0,4,8,4,8,0,0,0,0,0,0,0,0,0,0,0,0,31,0,24,0,0,0,0,0,0,0,0,0,0,0
2023-04-04,51,0 days 00:25:46.764705882,0 days 04:23:21.862745098,0 days 04:47:35.941176470,3.0,11.0,0.0,5,0,23,27,24,1,4,2,10,8,0,0,0,0,0,0,0,0,0,0,0,0,26,0,24,0,0,0,0,0,0,0,0,0,0,0
2023-04-05,36,0 days 00:19:28.972222222,0 days 02:23:36.944444444,0 days 02:44:02.555555555,4.0,9.0,0.0,5,0,11,26,10,0,3,3,1,4,0,0,0,0,0,0,0,0,0,1,0,0,24,0,11,0,0,0,0,0,0,0,0,1,0,0
2023-04-06,29,0 days 00:21:14.068965517,0 days 02:36:33.172413793,0 days 03:02:16.724137931,1.0,5.0,0.0,7,0,7,15,14,0,1,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,20,0,7,0,0,0,0,0,0,0,0,0,0,0
2023-04-07,13,0 days 00:04:36.153846153,0 days 01:56:48.461538461,0 days 02:03:52.692307692,0.0,0.0,0.0,9,0,1,6,7,0,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0
2023-04-08,20,0 days 00:03:59.900000,0 days 02:05:34.150000,0 days 02:11:31.700000,0.0,0.0,0.0,9,0,4,10,10,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,5,0,0,0,0,0,0,0,0,0,0,0
2023-04-09,12,0 days 00:11:08.833333333,0 days 01:28:09.416666666,0 days 01:41:38.083333333,0.0,2.0,0.0,2,0,5,7,5,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0
2023-04-10,57,0 days 00:10:01.333333333,0 days 03:14:18.368421052,0 days 03:27:13.385964912,2.0,4.0,0.0,9,0,10,37,20,1,5,11,3,12,0,0,0,0,0,0,0,0,0,0,0,0,25,0,29,0,0,0,0,0,0,0,0,0,0,0
2023-04-11,58,0 days 00:19:40.931034482,0 days 04:26:36.241379310,0 days 04:48:51.155172413,0.0,12.0,0.0,8,0,19,36,22,1,2,12,11,7,0,0,0,0,0,0,0,0,0,0,0,0,25,0,31,0,0,0,0,0,0,0,0,0,0,0
2023-04-12,47,0 days 00:11:30.702127659,0 days 02:34:31.723404255,0 days 02:48:47.638297872,0.0,5.0,0.0,8,0,19,25,22,1,4,6,3,8,0,0,0,0,0,0,0,0,0,0,0,0,25,0,21,0,0,0,0,0,0,0,0,0,0,0
2023-04-13,38,0 days 00:19:03.157894736,0 days 03:26:03.973684210,0 days 04:05:50.552631578,1.0,7.0,0.0,3,0,13,27,11,1,1,5,1,9,0,0,0,0,0,0,0,0,0,0,0,0,21,0,16,0,0,0,0,0,0,0,0,0,0,0
2023-04-14,41,0 days 00:24:54.585365853,0 days 03:00:54.731707317,0 days 03:27:57.853658536,1.0,2.0,0.0,6,0,11,28,13,0,2,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,23,0,16,0,0,0,0,0,0,0,0,0,0,0
2023-04-15,36,0 days 00:05:53.250000,0 days 01:59:49.416666666,0 days 02:07:29.861111111,0.0,1.0,0.0,12,0,6,18,18,0,4,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,25,0,11,0,0,0,0,0,0,0,0,0,0,0
2023-04-16,30,0 days 00:16:25.933333333,0 days 02:20:39.233333333,0 days 02:39:06.033333333,4.0,2.0,0.0,4,0,12,12,18,0,2,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,19,0,11,0,0,0,0,0,0,0,0,0,0,0
