Fecha,cantidad_servicios,tiempo_asignacion_prom,tiempo_arribo_prom,tiempo_respuesta_prom,Cantidad Camb.Color,Cantidad Reclamos,Cantidad Rechazos Internac.,Ciclo Vida_ADULTO MAY,Ciclo Vida_NEONATAL,Ciclo Vida_PEDIATRICO,Sexo_F,Sexo_M,Zona Inicial_INTERIOR,Zona Inicial_NOROESTE,Zona Inicial_NORTE,Zona Inicial_OESTE,Zona Inicial_SUR,Zona Inicial_Z-CATAMARCA,Zona Inicial_Z-CHACO,Zona Inicial_Z-CHUBUT,Zona Inicial_Z-CORDOBA,Zona Inicial_Z-CORRIENTES,Zona Inicial_Z-ENTRE RIOS,Zona Inicial_Z-FORMOSA,Zona Inicial_Z-JUJUY,Zona Inicial_Z-LA PAMPA,Zona Inicial_Z-LA RIOJA,Zona Inicial_Z-MENDOZA,Zona Inicial_Z-MISIONES,Zona Inicial_Z-NEUQUEN,Zona Inicial_Z-RIO NEGRO,Zona Inicial_Z-SALTA,Zona Inicial_Z-SAN JUAN,Zona Inicial_Z-SAN LUIS,Zona Inicial_Z-SANTA CRUZ,Zona Inicial_Z-SANTA FE,Zona Inicial_Z-SANTIAGO DEL ESTERO,Zona Inicial_Z-TIERRA DEL FUEGO,Zona Inicial_Z-TUCUMAN,Provincia_CAPITAL FEDERAL,Provincia_CATAMARCA,Provincia_CHACO,Provincia_CHUBUT,Provincia_CONURBANO,Provincia_CORDOBA,Provincia_CORRIENTES,Provincia_ENTRE RIOS,Provincia_FORMOSA,Provincia_JUJUY,Provincia_LA PAMPA,Provincia_LA RIOJA,Provincia_MENDOZA,Provincia_MISIONES,Provincia_NEUQUEN,Provincia_RIO NEGRO,Provincia_SALTA,Provincia_SAN JUAN,Provincia_SAN LUIS,Provincia_SANTA CRUZ,Provincia_SANTA FE,Provincia_SANTIAGO DEL ESTERO,Provincia_TIERRA DEL FUEGO,Provincia_TUCUMAN
2022-02-22,73,0 days 00:06:35.082191780,0 days 00:41:53.082191780,0 days 00:51:10.643835616,2.0,1.0,0.0,10,0,9,33,40,4,13,10,8,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,30,0,0,0,34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2022-02-23,75,0 days 00:08:44.120000,0 days 00:45:16.746666666,0 days 00:56:15.773333333,1.0,2.0,0.0,7,0,13,37,38,4,6,16,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-24,52,0 days 00:13:34.711538461,0 days 00:36:06.326923076,0 days 00:52:32.346153846,4.0,1.0,0.0,4,0,9,28,24,2,6,8,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-25,62,0 days 00:06:25.129032258,0 days 00:46:56.419354838,0 days 00:55:58,6.0,4.0,0.0,16,0,10,34,28,2,2,8,11,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,26,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022-02-26,46,0 days 00:05:57.956521739,0 days 00:13:26.326086956,0 days 00:21:45,0.0,0.0,0.0,8,0,5,25,21,4,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-27,60,0 days 00:07:18.283333333,0 days 00:20:59.950000,0 days 00:31:31.116666666,7.0,0.0,0.0,9,0,15,35,25,4,5,15,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-28,54,0 days 00:04:13.259259259,0 days 00:12:19.907407407,0 days 00:21:29.537037037,2.0,0.0,0.0,7,0,24,24,30,1,4,4,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01,78,0 days 00:03:25.128205128,0 days 00:22:47.666666666,0 days 00:28:46.128205128,0.0,1.0,0.0,8,0,14,47,31,6,4,18,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-02,107,0 days 00:11:52.112149532,0 days 00:42:32.514018691,0 days 00:57:02.747663551,5.0,0.0,0.0,11,0,24,55,52,3,12,15,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-03-03,106,0 days 00:12:20.424528301,0 days 00:45:31.990566037,0 days 01:00:32.707547169,2.0,4.0,0.0,12,0,14,49,57,2,8,23,16,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,56,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-04,91,0 days 00:19:16.846153846,0 days 00:43:45.549450549,0 days 01:05:57.120879120,7.0,3.0,0.0,10,0,19,50,41,1,5,17,10,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05,67,0 days 00:07:19.283582089,0 days 00:19:08.537313432,0 days 00:28:45.477611940,7.0,1.0,0.0,8,0,17,38,29,3,2,19,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06,86,0 days 00:13:05.790697674,0 days 00:54:24.476744186,0 days 01:09:02.627906976,9.0,3.0,0.0,6,0,39,42,44,2,6,14,8,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-07,131,0 days 00:15:28.358778625,0 days 00:19:02.526717557,0 days 00:55:27.557251908,7.0,4.0,0.0,14,0,41,73,58,4,14,12,22,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42,0,0,0,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-03-08,110,0 days 00:08:07.409090909,0 days 00:29:49.309090909,0 days 00:56:54.500000,7.0,1.0,0.0,6,0,36,53,57,5,7,18,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,43,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-03-09,122,0 days 00:15:52.418032786,0 days 00:38:13.057377049,0 days 01:09:01.057377049,7.0,3.0,0.0,5,0,28,60,62,6,10,20,12,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10,108,0 days 00:06:05.592592592,0 days 00:11:47.898148148,0 days 00:40:41.351851851,8.0,4.0,0.0,5,0,35,55,53,4,10,15,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11,89,0 days 00:15:34.887640449,0 days 00:37:29.786516853,0 days 01:03:02.247191011,2.0,1.0,0.0,3,0,32,45,44,1,14,12,15,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12,95,0 days 00:10:10.389473684,0 days 00:37:49.410526315,0 days 00:52:43.378947368,9.0,3.0,0.0,7,0,38,48,47,2,7,20,12,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13,93,0 days 00:14:53.634408602,0 days 00:35:56.043010752,0 days 00:53:14.709677419,10.0,1.0,0.0,4,0,42,63,30,3,4,14,13,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14,151,0 days 00:27:14.894039735,0 days 00:49:08.529801324,0 days 01:18:41.960264900,11.0,3.0,0.0,13,0,59,73,78,2,16,30,26,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15,150,0 days 00:21:33.513333333,0 days 00:58:57.880000,0 days 01:23:23.606666666,14.0,4.0,0.0,7,0,57,78,72,0,12,34,20,21,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,78,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16,116,0 days 00:13:27.637931034,0 days 00:43:43.189655172,0 days 00:59:32.801724137,9.0,3.0,0.0,4,0,36,69,47,6,14,29,13,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17,125,0 days 00:20:24.560000,0 days 00:42:07.328000,0 days 01:04:37.976000,8.0,2.0,0.0,7,0,56,82,43,4,7,33,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18,92,0 days 00:14:50.782608695,0 days 00:57:30.630434782,0 days 01:14:49.793478260,7.0,1.0,0.0,8,0,28,60,32,6,6,22,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,31,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2022-03-19,70,0 days 00:06:04.685714285,0 days 00:11:51.885714285,0 days 00:20:40.328571428,7.0,0.0,0.0,5,0,28,37,33,3,9,13,8,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20,88,0 days 00:07:21.272727272,0 days 00:20:52.352272727,0 days 00:30:07.329545454,8.0,1.0,0.0,3,0,36,47,41,1,2,17,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,43,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-03-21,140,0 days 00:29:10.335714285,0 days 00:55:06.578571428,0 days 01:26:32.257142857,8.0,7.0,0.0,6,0,41,91,49,2,10,30,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22,111,0 days 00:20:27.963963963,0 days 00:38:10.099099099,0 days 01:03:02.243243243,2.0,2.0,0.0,8,0,33,73,37,7,3,24,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,46,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2022-03-23,100,0 days 00:12:40.010000,0 days 00:47:01.190000,0 days 01:02:54.730000,7.0,2.0,0.0,3,0,28,56,44,2,9,16,14,18,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,57,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-24,88,0 days 00:09:45.602272727,0 days 00:32:53.329545454,0 days 00:45:06.988636363,3.0,3.0,0.0,6,0,25,47,41,3,7,17,8,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-25,102,0 days 00:13:07.196078431,0 days 00:48:00.333333333,0 days 01:05:40.921568627,7.0,3.0,0.0,14,0,28,51,51,2,7,18,11,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26,106,0 days 00:21:04.764150943,0 days 00:32:07.858490566,0 days 00:57:23.792452830,9.0,1.0,0.0,7,0,44,52,54,3,6,18,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27,85,0 days 00:10:07.752941176,0 days 00:33:40.776470588,0 days 00:48:11.752941176,8.0,7.0,0.0,4,0,31,34,51,2,8,15,13,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35,0,0,0,45,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-03-28,152,0 days 00:19:43.440789473,0 days 01:06:35,0 days 01:28:37.861842105,7.0,6.0,0.0,13,0,55,86,66,10,11,35,21,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60,0,0,0,77,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-03-29,135,0 days 00:17:55.659259259,0 days 00:52:17.962962962,0 days 01:12:29.133333333,15.0,3.0,0.0,15,0,40,72,63,5,9,24,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30,130,0 days 00:11:29.930769230,0 days 00:41:05.323076923,0 days 00:55:13.700000,15.0,9.0,0.0,13,1,37,80,50,4,6,32,14,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31,101,0 days 00:16:45.673267326,0 days 00:25:10.801980198,0 days 01:03:14.089108910,7.0,4.0,0.0,12,0,27,61,40,1,5,21,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01,89,0 days 00:15:34.685393258,0 days 00:33:02.831460674,0 days 01:01:15.730337078,12.0,2.0,0.0,7,0,38,50,39,1,5,17,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02,66,0 days 00:20:18.939393939,0 days 00:17:28.742424242,0 days 00:40:12.378787878,4.0,0.0,0.0,9,1,23,36,30,1,1,4,7,14,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,1,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03,84,0 days 00:10:59.511904761,0 days 00:25:49.119047619,0 days 00:40:12.250000,2.0,1.0,0.0,2,1,41,47,37,2,5,11,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04,137,0 days 00:13:40.664233576,0 days 00:48:38.299270072,0 days 01:06:14.810218978,14.0,0.0,0.0,8,0,53,72,65,3,7,28,19,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05,110,0 days 00:11:47.900000,0 days 01:05:46.272727272,0 days 01:19:46.190909090,5.0,5.0,0.0,5,0,44,62,48,2,5,16,19,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06,112,0 days 00:07:13.598214285,0 days 00:53:24.348214285,0 days 01:03:14.348214285,7.0,3.0,0.0,6,1,32,61,51,6,10,12,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-04-07,84,0 days 00:07:59.130952380,0 days 00:40:13.630952380,0 days 00:50:20.380952380,4.0,5.0,0.0,12,0,26,48,36,2,12,14,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08,88,0 days 00:34:11.443181818,0 days 00:44:28.761363636,0 days 01:21:56.465909090,18.0,9.0,0.0,12,0,27,62,26,0,14,15,5,11,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,41,0,0,0,42,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2022-04-09,62,0 days 00:10:16.064516129,0 days 00:21:55.258064516,0 days 00:34:28.467741935,2.0,0.0,0.0,7,0,25,36,26,0,6,15,3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10,78,0 days 00:09:35.974358974,0 days 00:24:40.525641025,0 days 00:38:01.089743589,2.0,3.0,0.0,5,0,37,47,31,2,10,10,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11,84,0 days 00:22:13.904761904,0 days 00:14:05.607142857,0 days 00:56:36.797619047,7.0,3.0,0.0,2,0,37,46,38,0,8,11,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12,92,0 days 00:14:06.717391304,0 days 00:34:45.173913043,0 days 01:09:09.065217391,3.0,2.0,0.0,7,0,29,62,30,2,6,15,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13,61,0 days 00:07:45.803278688,0 days 00:44:04.950819672,0 days 00:57:53.950819672,3.0,5.0,0.0,2,0,16,33,28,2,4,11,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14,41,0 days 00:04:51.609756097,0 days 00:15:35.390243902,0 days 00:35:35.536585365,1.0,2.0,0.0,6,0,12,23,18,2,4,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15,63,0 days 00:12:19.587301587,0 days 00:25:06.809523809,0 days 00:39:20.666666666,4.0,2.0,0.0,6,0,24,43,20,2,2,13,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16,63,0 days 00:09:13.619047619,0 days 00:17:40.428571428,0 days 00:28:51.301587301,2.0,1.0,0.0,3,0,25,38,25,3,2,22,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-17,59,0 days 00:03:11.322033898,0 days 00:22:29.661016949,0 days 00:28:19.813559322,5.0,3.0,0.0,6,0,20,35,24,0,0,14,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-18,118,0 days 00:15:30.644067796,0 days 00:51:28.881355932,0 days 01:12:43.771186440,10.0,3.0,0.0,10,0,33,62,56,5,6,33,18,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,63,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2022-04-19,92,0 days 00:12:10.304347826,0 days 00:37:41.336956521,0 days 00:52:14.869565217,2.0,1.0,0.0,9,0,21,48,44,1,4,29,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-20,88,0 days 00:12:06.386363636,0 days 00:43:35.363636363,0 days 00:58:05.147727272,11.0,3.0,0.0,10,0,24,48,40,4,8,21,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-21,76,0 days 00:13:06.473684210,0 days 00:47:39.881578947,0 days 01:04:32.828947368,3.0,2.0,0.0,4,0,26,42,34,0,10,15,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-22,61,0 days 00:11:01.393442622,0 days 00:55:36.098360655,0 days 01:09:38.557377049,10.0,3.0,0.0,14,0,15,32,29,1,7,16,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-23,44,0 days 00:14:50.477272727,0 days 00:30:46.818181818,0 days 00:48:14,0.0,0.0,0.0,8,0,16,30,14,0,3,17,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-24,52,0 days 00:05:54.884615384,0 days 00:16:29.923076923,0 days 00:23:47.346153846,4.0,2.0,0.0,4,0,21,30,22,0,2,13,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-25,106,0 days 00:15:14.990566037,0 days 00:55:42.150943396,0 days 01:15:01.641509433,8.0,10.0,0.0,5,0,35,58,48,1,11,17,11,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-26,85,0 days 00:09:41.317647058,0 days 00:44:03.611764705,0 days 00:57:18.482352941,6.0,3.0,0.0,15,0,24,50,35,2,2,10,22,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-27,88,0 days 00:07:00.056818181,0 days 01:04:58.500000,0 days 01:14:30.863636363,1.0,4.0,0.0,7,0,30,54,34,0,11,24,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-28,67,0 days 00:13:04.985074626,0 days 00:47:49.253731343,0 days 01:06:55.164179104,10.0,2.0,0.0,8,0,17,42,25,1,3,15,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27,0,0,0,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-04-29,58,0 days 00:10:56.965517241,0 days 00:40:23.672413793,0 days 00:56:41.413793103,1.0,0.0,0.0,5,0,24,37,21,1,6,9,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-30,66,0 days 00:18:54.954545454,0 days 00:34:39.924242424,0 days 00:58:14.590909090,11.0,0.0,0.0,12,1,30,37,29,2,2,20,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-01,76,0 days 00:17:25.052631578,0 days 00:27:42.671052631,0 days 00:54:16.842105263,4.0,1.0,0.0,7,0,28,46,30,3,2,23,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-02,113,0 days 00:11:32.053097345,0 days 00:49:37.256637168,0 days 01:03:24.814159292,7.0,1.0,0.0,6,0,29,63,50,1,7,26,18,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-03,109,0 days 00:06:39.532110091,0 days 00:39:24.348623853,0 days 00:49:05.477064220,6.0,2.0,0.0,11,0,35,65,44,3,5,18,27,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,0,0,0,49,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-05-04,97,0 days 00:16:51.886597938,0 days 00:43:00.010309278,0 days 01:01:45.360824742,8.0,7.0,0.0,4,0,20,61,36,3,4,23,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-05,101,0 days 00:14:09.554455445,0 days 00:45:44.316831683,0 days 01:01:47.247524752,11.0,6.0,0.0,11,0,30,57,44,6,1,27,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-06,83,0 days 00:10:45.084337349,0 days 00:50:35.301204819,0 days 01:03:15.084337349,6.0,3.0,0.0,11,0,22,52,31,1,3,20,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
