Fecha,cantidad_servicios,tiempo_asignacion_prom,tiempo_arribo_prom,tiempo_respuesta_prom,Cantidad Camb.Color,Cantidad Reclamos,Cantidad Rechazos Internac.,Ciclo Vida_ADULTO MAY,Ciclo Vida_NEONATAL,Ciclo Vida_PEDIATRICO,Sexo_F,Sexo_M,Zona Inicial_INTERIOR,Zona Inicial_NOROESTE,Zona Inicial_NORTE,Zona Inicial_OESTE,Zona Inicial_SUR,Zona Inicial_Z-CATAMARCA,Zona Inicial_Z-CHACO,Zona Inicial_Z-CORDOBA,Zona Inicial_Z-ENTRE RIOS,Zona Inicial_Z-JUJUY,Zona Inicial_Z-LA RIOJA,Zona Inicial_Z-MENDOZA,Zona Inicial_Z-MISIONES,Zona Inicial_Z-RIO NEGRO,Zona Inicial_Z-SALTA,Zona Inicial_Z-SAN JUAN,Zona Inicial_Z-SAN LUIS,Zona Inicial_Z-SANTA FE,Zona Inicial_Z-SANTIAGO DEL ESTERO,Zona Inicial_Z-TIERRA DEL FUEGO,Zona Inicial_Z-TUCUMAN,Provincia_CAPITAL FEDERAL,Provincia_CATAMARCA,Provincia_CHACO,Provincia_CONURBANO,Provincia_CORDOBA,Provincia_ENTRE RIOS,Provincia_JUJUY,Provincia_LA RIOJA,Provincia_MENDOZA,Provincia_MISIONES,Provincia_RIO NEGRO,Provincia_SALTA,Provincia_SAN JUAN,Provincia_SAN LUIS,Provincia_SANTA FE,Provincia_SANTIAGO DEL ESTERO,Provincia_TIERRA DEL FUEGO,Provincia_TUCUMAN,Color Curso_ROJO,Internó_SI
2024-08-11,25,0 days 00:01:59.520000,0 days 01:33:41.840000,0 days 00:42:15.440000,5.0,1.0,3.0,17,0,3,16,9,1,1,7,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5
2024-08-12,31,0 days 00:04:39.548387096,0 days 00:32:57.451612903,0 days 00:49:13.483870967,3.0,5.0,9.0,23,0,0,15,16,3,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7
2024-08-13,25,0 days 00:02:26.200000,0 days 00:26:16.200000,0 days 00:33:09.360000,2.0,0.0,7.0,16,0,3,13,12,0,1,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5
2024-08-14,30,0 days 00:03:49.733333333,0 days 00:27:25.433333333,0 days 00:34:47.400000,1.0,3.0,24.0,14,0,3,18,12,2,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8
2024-08-15,25,0 days 00:03:23.280000,0 days 00:32:40.400000,0 days 00:39:20.480000,2.0,3.0,0.0,17,0,3,17,8,0,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
2024-08-16,31,0 days 00:01:00.612903225,0 days 00:31:25.193548387,0 days 00:35:09.225806451,3.0,5.0,8.0,20,0,0,14,17,0,1,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4
2024-08-17,25,0 days 00:01:59.600000,0 days 00:36:07.440000,0 days 00:41:15.360000,3.0,1.0,0.0,18,0,3,17,8,1,1,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6
2024-08-18,36,0 days 00:01:59.333333333,0 days 00:24:18.861111111,0 days 00:28:26.333333333,3.0,2.0,2.0,17,0,2,19,17,0,3,6,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,0,0,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,7
2024-08-19,43,0 days 00:21:24.418604651,0 days 00:35:08.069767441,0 days 01:00:16.744186046,8.0,13.0,6.0,24,0,4,21,22,0,1,8,6,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,10
2024-08-20,21,0 days 00:04:20.428571428,0 days 01:53:11,0 days 00:55:57.095238095,3.0,3.0,11.0,11,0,3,12,9,1,0,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5
2024-08-21,34,0 days 00:04:29.588235294,0 days 01:14:46.647058823,0 days 00:43:10.852941176,1.0,4.0,34.0,20,0,2,23,11,1,3,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8
2024-08-22,23,0 days 00:03:16.217391304,0 days 00:29:26.652173913,0 days 00:36:05.347826086,3.0,2.0,9.0,15,0,1,17,6,0,1,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4
2024-08-23,41,0 days 00:02:29.073170731,0 days 00:36:00.268292682,0 days 00:41:43.804878048,5.0,5.0,9.0,24,0,2,30,11,0,1,10,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16
2024-08-24,29,0 days 00:01:58.689655172,0 days 01:11:14.862068965,0 days 00:31:56.827586206,2.0,0.0,1.0,20,0,3,19,10,1,1,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3
2024-08-25,31,0 days 00:02:21.838709677,0 days 00:37:33.516129032,0 days 00:42:05.096774193,2.0,4.0,2.0,13,0,4,17,14,0,1,4,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5
2024-08-26,24,0 days 00:01:23.208333333,0 days 00:21:33.958333333,0 days 00:27:24.416666666,1.0,0.0,7.0,14,0,0,17,7,0,1,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9
2024-08-27,22,0 days 00:04:14,0 days 00:20:10.409090909,0 days 00:32:01.090909090,3.0,9.0,21.0,13,0,3,16,6,1,0,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7
2024-08-28,22,0 days 00:02:40.409090909,0 days 00:39:16.681818181,0 days 00:46:27.909090909,4.0,4.0,0.0,11,0,1,13,9,1,0,5,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2
2024-08-29,23,0 days 00:01:50.695652173,0 days 00:41:26.565217391,0 days 00:47:55.739130434,5.0,4.0,1.0,9,0,1,17,6,1,3,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3
2024-08-30,34,0 days 00:07:01.617647058,0 days 00:22:22.941176470,0 days 00:39:32.470588235,2.0,4.0,5.0,17,0,2,21,13,2,0,5,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,23,0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,16,11
2024-08-31,32,0 days 00:04:35.906250,0 days 01:07:50.781250,0 days 00:35:06.468750,2.0,3.0,0.0,25,0,4,18,14,0,0,6,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10
2024-09-01,25,0 days 00:04:06.840000,0 days 00:28:59.480000,0 days 00:40:13.440000,1.0,1.0,0.0,17,0,0,18,7,3,2,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7
2024-09-02,34,0 days 00:04:49.647058823,0 days 00:36:26,0 days 00:44:56.294117647,2.0,1.0,2.0,19,0,0,17,17,2,1,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8
2024-09-03,30,0 days 00:02:53.166666666,0 days 00:42:34.433333333,0 days 00:48:12.600000,2.0,6.0,0.0,15,0,0,18,12,1,3,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
2024-09-04,26,0 days 00:03:59.500000,0 days 00:29:18.846153846,0 days 00:35:39.769230769,1.0,5.0,36.0,16,0,0,14,12,1,1,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8
2024-09-05,27,0 days 00:03:26.740740740,0 days 00:26:51,0 days 00:34:02.592592592,3.0,5.0,1.0,17,0,1,16,11,1,0,7,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7
2024-09-06,30,0 days 00:02:24.300000,0 days 01:22:57.366666666,0 days 00:46:27.100000,4.0,4.0,5.0,13,0,2,15,15,2,1,6,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8
2024-09-07,33,0 days 00:03:52.787878787,0 days 00:22:48.939393939,0 days 00:29:01.272727272,4.0,4.0,5.0,21,0,3,19,14,3,0,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10
2024-09-08,23,0 days 00:06:31.173913043,0 days 00:27:19.304347826,0 days 00:36:15.869565217,1.0,3.0,6.0,17,0,1,20,3,0,0,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3
2024-09-09,29,0 days 00:08:58.551724137,0 days 00:39:51.172413793,0 days 00:52:01,1.0,11.0,40.0,22,0,0,23,6,0,1,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13
2024-09-10,29,0 days 00:01:53.517241379,0 days 00:28:12.689655172,0 days 00:33:41.379310344,3.0,11.0,25.0,10,0,1,15,14,2,2,7,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5
2024-09-11,29,0 days 00:03:30.896551724,0 days 00:22:50.758620689,0 days 00:29:46.379310344,3.0,4.0,21.0,18,0,3,16,13,0,1,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7
2024-09-12,36,0 days 00:03:01.111111111,0 days 00:28:39.861111111,0 days 00:39:16.194444444,3.0,2.0,17.0,21,0,1,20,16,1,2,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8
2024-09-13,31,0 days 00:01:32.322580645,0 days 00:25:38.451612903,0 days 00:30:24.645161290,1.0,2.0,2.0,11,1,0,17,14,1,0,7,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12
2024-09-14,26,0 days 00:01:33.615384615,0 days 00:24:14.884615384,0 days 00:28:22.230769230,1.0,0.0,3.0,14,0,0,19,7,0,0,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7
2024-09-15,31,0 days 00:02:29.419354838,0 days 01:52:28.064516129,0 days 00:31:09.225806451,1.0,2.0,7.0,14,0,1,20,11,2,2,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7
2024-09-16,33,0 days 00:06:30.575757575,0 days 00:47:18.151515151,0 days 00:59:22.363636363,10.0,7.0,34.0,16,0,1,13,20,0,1,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9
2024-09-17,24,0 days 00:02:45.208333333,0 days 00:39:30.708333333,0 days 00:33:59.666666666,3.0,3.0,12.0,13,0,2,12,12,1,0,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6
2024-09-18,26,0 days 00:02:00.730769230,0 days 00:27:54.576923076,0 days 00:34:36.538461538,0.0,1.0,2.0,18,0,0,16,10,0,1,5,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,4
2024-09-19,14,0 days 00:01:38.928571428,0 days 00:22:53.428571428,0 days 00:27:41.357142857,2.0,2.0,13.0,8,0,0,8,6,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6
2024-09-20,43,0 days 00:02:27.162790697,0 days 01:32:13.395348837,0 days 00:37:24.953488372,5.0,5.0,27.0,25,0,3,29,14,2,1,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,13
2024-09-21,30,0 days 00:01:28.500000,0 days 00:56:34.300000,0 days 01:02:35.933333333,5.0,1.0,0.0,20,0,5,19,11,0,0,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6
2024-09-22,21,0 days 00:01:37.619047619,0 days 00:22:45.571428571,0 days 00:26:47.095238095,2.0,0.0,1.0,10,0,0,12,9,2,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5
2024-09-23,27,0 days 00:02:39.666666666,0 days 00:31:33.148148148,0 days 00:37:33,1.0,5.0,8.0,14,0,1,14,13,1,2,7,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9
2024-09-24,29,0 days 00:02:20.827586206,0 days 01:19:23.103448275,0 days 00:41:08.379310344,3.0,11.0,2.0,23,0,0,17,12,0,0,6,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8
2024-09-25,25,0 days 00:04:28.040000,0 days 01:18:05.800000,0 days 00:35:15.600000,2.0,1.0,0.0,16,0,2,17,8,0,1,5,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1
2024-09-26,34,0 days 00:05:28.147058823,0 days 00:22:56.500000,0 days 00:32:16.911764705,4.0,6.0,37.0,18,0,3,21,13,0,4,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8
2024-09-27,29,0 days 00:02:27.793103448,0 days 00:23:24.482758620,0 days 00:33:46.965517241,0.0,9.0,12.0,14,0,1,14,15,0,0,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,8
2024-09-28,28,0 days 00:09:28.142857142,0 days 00:32:15.392857142,0 days 00:44:15.928571428,1.0,4.0,2.0,12,0,1,17,11,0,2,8,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6
2024-09-29,29,0 days 00:02:19.034482758,0 days 00:29:13.344827586,0 days 00:33:51.931034482,4.0,2.0,1.0,11,0,0,21,8,1,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
2024-09-30,26,0 days 00:05:35.769230769,0 days 00:35:43.807692307,0 days 00:45:49.230769230,7.0,6.0,9.0,14,0,0,12,14,1,2,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11
2024-10-01,24,0 days 00:02:26.916666666,0 days 00:31:12.291666666,0 days 00:35:31.291666666,1.0,2.0,20.0,14,0,0,9,15,1,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6
2024-10-02,25,0 days 00:02:17.280000,0 days 00:36:18.920000,0 days 00:43:31.880000,1.0,6.0,28.0,18,0,1,14,11,0,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10
2024-10-03,26,0 days 00:06:45.730769230,0 days 01:19:48.923076923,0 days 00:43:31.307692307,4.0,3.0,9.0,14,0,0,17,9,0,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7
2024-10-04,28,0 days 00:04:56.535714285,0 days 00:27:19.142857142,0 days 00:34:33.035714285,2.0,2.0,10.0,16,0,1,21,7,0,0,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6
2024-10-05,27,0 days 00:03:05.777777777,0 days 00:31:15.185185185,0 days 00:38:37.629629629,1.0,3.0,4.0,11,0,4,16,11,0,2,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6
2024-10-06,30,0 days 00:01:50.733333333,0 days 00:23:02.333333333,0 days 00:28:24.766666666,1.0,6.0,8.0,22,0,0,19,11,1,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6
2024-10-07,28,0 days 00:05:36.678571428,0 days 00:35:59.321428571,0 days 00:45:02.035714285,3.0,5.0,3.0,17,0,3,17,11,0,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5
2024-10-08,30,0 days 00:04:32.700000,0 days 00:31:53.200000,0 days 00:41:19.500000,1.0,4.0,42.0,17,0,0,19,11,2,3,7,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9
2024-10-09,21,0 days 00:01:40.190476190,0 days 00:22:39.523809523,0 days 00:28:44.523809523,0.0,4.0,18.0,12,0,1,16,5,0,1,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8
2024-10-10,26,0 days 00:03:22.500000,0 days 00:28:22.538461538,0 days 00:34:47.769230769,3.0,1.0,1.0,14,0,1,17,8,0,2,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,10
2024-10-11,28,0 days 00:01:51.500000,0 days 01:09:39,0 days 00:28:18.785714285,6.0,2.0,1.0,9,0,4,12,16,0,2,4,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,7
2024-10-12,25,0 days 00:03:01.160000,0 days 00:20:21.120000,0 days 00:25:39.880000,1.0,3.0,2.0,18,0,0,17,8,0,1,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6
2024-10-13,21,0 days 00:01:26.285714285,0 days 01:35:12.952380952,0 days 00:32:35.380952380,1.0,0.0,0.0,16,0,0,13,8,0,1,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,4
2024-10-14,24,0 days 00:05:18.166666666,0 days 00:31:06.708333333,0 days 00:39:15.041666666,2.0,1.0,0.0,12,0,2,15,9,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6
2024-10-15,23,0 days 00:01:40.173913043,0 days 00:29:45.478260869,0 days 00:35:05.434782608,2.0,1.0,12.0,16,0,0,16,7,0,1,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4
2024-10-16,32,0 days 00:02:54.500000,0 days 00:22:44.031250,0 days 00:34:53.843750,1.0,5.0,1.0,19,0,0,20,12,1,2,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7
2024-10-17,36,0 days 00:02:55.916666666,0 days 01:05:01.666666666,0 days 00:34:01.250000,3.0,3.0,25.0,24,0,2,18,18,1,2,10,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8
2024-10-18,33,0 days 00:02:23,0 days 00:24:26.151515151,0 days 00:32:48.181818181,4.0,2.0,4.0,21,0,1,24,9,0,2,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7
2024-10-19,16,0 days 00:08:08.500000,0 days 00:24:52.875000,0 days 00:36:18.625000,2.0,1.0,0.0,10,0,0,12,4,0,1,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
2024-10-20,19,0 days 00:03:11.210526315,0 days 01:22:06.473684210,0 days 00:50:33.473684210,3.0,0.0,2.0,12,0,3,7,12,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
2024-10-21,38,0 days 00:02:24.236842105,0 days 00:29:11.842105263,0 days 00:39:30.605263157,7.0,5.0,16.0,24,0,3,26,12,0,0,7,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7
2024-10-22,21,0 days 00:02:39.476190476,0 days 00:19:39.619047619,0 days 00:28:59.761904761,2.0,1.0,14.0,15,0,0,13,8,0,1,7,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5
2024-10-23,29,0 days 00:06:16.620689655,0 days 00:27:27.931034482,0 days 00:38:34.034482758,1.0,4.0,4.0,15,0,0,14,15,0,2,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7
2024-10-24,34,0 days 00:02:23.558823529,0 days 01:42:02.588235294,0 days 00:31:35.617647058,0.0,5.0,5.0,16,0,4,22,12,0,0,9,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6
2024-10-25,32,0 days 00:01:53.750000,0 days 00:33:59.656250,0 days 00:44:26.031250,7.0,4.0,9.0,19,0,3,25,7,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9
2024-10-26,23,0 days 00:04:36.434782608,0 days 00:33:32.521739130,0 days 00:40:22,3.0,2.0,0.0,12,0,1,16,7,0,1,9,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7
2024-10-27,22,0 days 00:09:03.909090909,0 days 01:31:08.454545454,0 days 00:58:08.590909090,2.0,3.0,1.0,12,0,1,13,9,0,1,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6
2024-10-28,28,0 days 00:05:21.178571428,0 days 00:26:54.142857142,0 days 00:35:50.750000,2.0,1.0,19.0,18,0,1,23,5,0,1,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10
2024-10-29,31,0 days 00:03:12.774193548,0 days 00:35:35.774193548,0 days 00:43:32.677419354,4.0,4.0,11.0,17,0,0,16,15,2,5,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9
2024-10-30,15,0 days 00:01:11.266666666,0 days 00:30:28.266666666,0 days 00:35:51.200000,1.0,2.0,21.0,7,0,3,6,9,0,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4
2024-10-31,21,0 days 00:08:18.809523809,0 days 00:25:52.428571428,0 days 00:39:52.809523809,2.0,3.0,3.0,11,0,2,13,8,0,2,2,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2
2024-11-01,26,0 days 00:01:37.230769230,0 days 00:29:20.576923076,0 days 00:35:04.846153846,2.0,6.0,0.0,14,0,1,14,12,0,2,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4
2024-11-02,38,0 days 00:01:47.026315789,0 days 00:23:46.710526315,0 days 00:28:35.289473684,1.0,4.0,5.0,23,0,2,24,14,0,0,9,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7
2024-11-03,22,0 days 00:01:56.772727272,0 days 00:35:02.272727272,0 days 00:38:56.772727272,6.0,0.0,1.0,14,0,2,13,9,3,1,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10
